id,stid,subid,model,rID,roi,T,NT,coverage
8,08_Taylor,08_Taylors_593,model_00,9,hc_lTail,0.002571395,-0.0038117,100
8,08_Taylor,08_Taylors_595,model_00,9,hc_lTail,0.018030361,0.011473187,100
8,08_Taylor,08_Taylors_603,model_00,9,hc_lTail,-0.043873443,-0.082706382,100
8,08_Taylor,08_Taylors_614,model_00,9,hc_lTail,-0.031071423,0.046374413,100
8,08_Taylor,08_Taylors_624,model_00,9,hc_lTail,-0.012824735,0.003882782,100
8,08_Taylor,08_Taylors_629,model_00,9,hc_lTail,0.002803691,0.00517838,100
8,08_Taylor,08_Taylors_642,model_00,9,hc_lTail,-0.02681339,-0.028881027,100
8,08_Taylor,08_Taylors_647,model_00,9,hc_lTail,0.029686428,-0.01423853,100
8,08_Taylor,08_Taylors_652,model_00,9,hc_lTail,-0.026040795,-0.047862493,100
8,08_Taylor,08_Taylors_662,model_00,9,hc_lTail,-0.143808467,-0.083105042,100
8,08_Taylor,08_Taylors_663,model_00,9,hc_lTail,-0.008612813,-0.057361729,100
8,08_Taylor,08_Taylors_665,model_00,9,hc_lTail,0.007478553,0.000709657,100
9,09_Xu,09_Xus_01,model_00,1,ch12,-0.058211391,-0.094572582,83.09455587
9,09_Xu,09_Xus_02,model_00,1,ch12,-0.004539221,-0.029254274,95.22058824
9,09_Xu,09_Xus_03,model_00,1,ch12,-0.037731631,-0.019743652,73.05389222
9,09_Xu,09_Xus_04,model_00,1,ch12,0.02712597,-0.038094849,68
9,09_Xu,09_Xus_05,model_00,1,ch12,-0.018691547,-0.004899332,78.75816993
9,09_Xu,09_Xus_06,model_00,1,ch12,-0.000363082,-0.028704391,94.19795222
9,09_Xu,09_Xus_07,model_00,1,ch12,0.082308563,0.036771031,75.96153846
9,09_Xu,09_Xus_08,model_00,1,ch12,-0.009989935,0.002950345,94.32432432
9,09_Xu,09_Xus_09,model_00,1,ch12,0.127544815,0.118900075,61.51419558
9,09_Xu,09_Xus_10,model_00,1,ch12,-0.00729673,-0.055919158,81.81818182
9,09_Xu,09_Xus_11,model_00,1,ch12,-0.042156186,-0.143393603,39.14728682
9,09_Xu,09_Xus_12,model_00,1,ch12,0.06356242,0.005706504,92.37804878
9,09_Xu,09_Xus_13,model_00,1,ch12,-0.07843753,-0.119571195,100
9,09_Xu,09_Xus_14,model_00,1,ch12,-0.085323448,-0.029996363,75.97173145
9,09_Xu,09_Xus_15,model_00,1,ch12,-0.0575551,-0.132279083,26.36986301
9,09_Xu,09_Xus_16,model_00,1,ch12,-0.056064209,0.012941797,89.03654485
9,09_Xu,09_Xus_17,model_00,1,ch12,-0.020608233,0.040533057,62.06896552
9,09_Xu,09_Xus_18,model_00,1,ch12,-0.078933026,-0.097457142,62.11180124
9,09_Xu,09_Xus_19,model_00,1,ch12,-0.027698851,-0.018603821,97.13467049
9,09_Xu,09_Xus_20,model_00,1,ch12,0.055841182,-0.228281567,13.07420495
9,09_Xu,09_Xus_21,model_00,1,ch12,0.034560629,-0.225813189,60.71428571
9,09_Xu,09_Xus_22,model_00,1,ch12,0.037591699,0.035723785,63.24786325
9,09_Xu,09_Xus_23,model_00,1,ch12,-0.031096814,-0.201583112,100
9,09_Xu,09_Xus_24,model_00,1,ch12,-0.123095231,-0.130777529,25.97864769
9,09_Xu,09_Xus_01,model_00,2,hc_Right,-0.00557973,-0.048467197,95.54410427
9,09_Xu,09_Xus_02,model_00,2,hc_Right,-0.006569201,0.00617496,98.04460739
9,09_Xu,09_Xus_03,model_00,2,hc_Right,-0.023262102,-0.01724905,65.82914573
9,09_Xu,09_Xus_04,model_00,2,hc_Right,0.008726908,-0.011724698,67.32673267
9,09_Xu,09_Xus_05,model_00,2,hc_Right,-0.024727631,-0.062343219,99.15768194
9,09_Xu,09_Xus_06,model_00,2,hc_Right,-0.018543873,-0.018090731,87.65880218
9,09_Xu,09_Xus_07,model_00,2,hc_Right,0.015726192,0.016581979,71.01303912
9,09_Xu,09_Xus_08,model_00,2,hc_Right,0.008417561,0.004918927,80.24691358
9,09_Xu,09_Xus_09,model_00,2,hc_Right,-0.040618152,-0.049382369,40.27100271
9,09_Xu,09_Xus_10,model_00,2,hc_Right,-0.014413351,-0.089103622,87.07958708
9,09_Xu,09_Xus_11,model_00,2,hc_Right,-0.014502056,-0.001426876,54.68836183
9,09_Xu,09_Xus_12,model_00,2,hc_Right,0.019179558,-0.08671217,81.57199472
9,09_Xu,09_Xus_13,model_00,2,hc_Right,-0.025146492,-0.038996984,89.83957219
9,09_Xu,09_Xus_14,model_00,2,hc_Right,-0.042607211,-0.007937715,94.87972509
9,09_Xu,09_Xus_15,model_00,2,hc_Right,-0.01564215,-0.022886317,64.64477212
9,09_Xu,09_Xus_16,model_00,2,hc_Right,-0.004332459,0.009707006,66.40819718
9,09_Xu,09_Xus_17,model_00,2,hc_Right,0.010107978,0.021198053,73.80623792
9,09_Xu,09_Xus_18,model_00,2,hc_Right,-0.036628722,-0.006053342,78.48229342
9,09_Xu,09_Xus_19,model_00,2,hc_Right,-0.016849449,-0.04206863,92.57527039
9,09_Xu,09_Xus_20,model_00,2,hc_Right,0.015383593,0.004774533,81.34496342
9,09_Xu,09_Xus_21,model_00,2,hc_Right,-0.031409386,-0.128418041,63.17901235
9,09_Xu,09_Xus_22,model_00,2,hc_Right,-0.029550815,-0.043770345,92.43578888
9,09_Xu,09_Xus_23,model_00,2,hc_Right,-0.034675664,-0.072877751,96.67598633
9,09_Xu,09_Xus_24,model_00,2,hc_Right,0.0118443,-0.018265123,85.32725322
9,09_Xu,09_Xus_01,model_00,3,hc_Left,-0.005346287,-0.041946344,95.60732113
9,09_Xu,09_Xus_02,model_00,3,hc_Left,0.000960858,0.002597166,84.79405389
9,09_Xu,09_Xus_03,model_00,3,hc_Left,-0.015194807,-0.025055214,55.75163399
9,09_Xu,09_Xus_04,model_00,3,hc_Left,0.035944923,0.009468742,51.90489831
9,09_Xu,09_Xus_05,model_00,3,hc_Left,-0.024227831,-0.047200091,98.43962008
9,09_Xu,09_Xus_06,model_00,3,hc_Left,-0.031929406,-0.017834433,85.8490566
9,09_Xu,09_Xus_07,model_00,3,hc_Left,0.016317469,0.023116261,84.23969519
9,09_Xu,09_Xus_08,model_00,3,hc_Left,0.00818256,0.013772319,82.61360429
9,09_Xu,09_Xus_09,model_00,3,hc_Left,-0.007368771,-0.01704277,47.00112108
9,09_Xu,09_Xus_10,model_00,3,hc_Left,-0.006691648,-0.079984294,78.98872566
9,09_Xu,09_Xus_11,model_00,3,hc_Left,-0.027615283,0.007216676,53.98826979
9,09_Xu,09_Xus_12,model_00,3,hc_Left,0.031934636,-0.055437535,71.05176393
9,09_Xu,09_Xus_13,model_00,3,hc_Left,-0.004443612,-0.032769017,91.49318019
9,09_Xu,09_Xus_14,model_00,3,hc_Left,-0.026023737,-0.00137539,92.85017875
9,09_Xu,09_Xus_15,model_00,3,hc_Left,-0.013981335,-0.025318358,76.48480663
9,09_Xu,09_Xus_16,model_00,3,hc_Left,-0.006445576,0.006327851,65.19637462
9,09_Xu,09_Xus_17,model_00,3,hc_Left,0.006155387,0.014607576,74.04755085
9,09_Xu,09_Xus_18,model_00,3,hc_Left,-0.040591167,-0.0057968,73.40350877
9,09_Xu,09_Xus_19,model_00,3,hc_Left,-0.01916289,-0.043598808,96.66191155
9,09_Xu,09_Xus_20,model_00,3,hc_Left,0.010468028,0.014049427,73.03864169
9,09_Xu,09_Xus_21,model_00,3,hc_Left,-0.003424329,-0.126790525,68.57142857
9,09_Xu,09_Xus_22,model_00,3,hc_Left,-0.03991977,-0.065188615,88.00251256
9,09_Xu,09_Xus_23,model_00,3,hc_Left,-0.044248008,-0.073093505,89.43481053
9,09_Xu,09_Xus_24,model_00,3,hc_Left,0.007151025,-0.008268058,94.3670151
9,09_Xu,09_Xus_01,model_00,4,hc_rHead,-0.003492751,-0.071138609,91.26559715
9,09_Xu,09_Xus_02,model_00,4,hc_rHead,-0.024146771,-0.005455196,96.41959799
9,09_Xu,09_Xus_03,model_00,4,hc_rHead,-0.021451872,-0.031345153,43.27030033
9,09_Xu,09_Xus_04,model_00,4,hc_rHead,-0.007099564,-0.016377477,40.65196548
9,09_Xu,09_Xus_05,model_00,4,hc_rHead,-0.042482389,-0.074794597,98.13571961
9,09_Xu,09_Xus_06,model_00,4,hc_rHead,-0.029511575,-0.032763041,77.33333333
9,09_Xu,09_Xus_07,model_00,4,hc_rHead,0.010781054,0.022367996,46.01494396
9,09_Xu,09_Xus_08,model_00,4,hc_rHead,0.019426975,0.014123067,62.37306253
9,09_Xu,09_Xus_09,model_00,4,hc_rHead,-0.071563791,-0.085148866,8.684436801
9,09_Xu,09_Xus_10,model_00,4,hc_rHead,-0.019187535,-0.126146601,76.849642
9,09_Xu,09_Xus_11,model_00,4,hc_rHead,-0.002475247,0.018422993,18.70869344
9,09_Xu,09_Xus_12,model_00,4,hc_rHead,0.02792091,-0.176300053,57.56653992
9,09_Xu,09_Xus_13,model_00,4,hc_rHead,-0.037700115,-0.064046306,80.78219825
9,09_Xu,09_Xus_14,model_00,4,hc_rHead,-0.057223591,-0.002702957,90.49744898
9,09_Xu,09_Xus_15,model_00,4,hc_rHead,-0.038539915,-0.039416776,30.19169329
9,09_Xu,09_Xus_16,model_00,4,hc_rHead,-0.021966848,0.020295047,33.78076063
9,09_Xu,09_Xus_17,model_00,4,hc_rHead,0.009701893,0.040869506,51.73824131
9,09_Xu,09_Xus_18,model_00,4,hc_rHead,-0.048232745,-0.012673987,61.42684401
9,09_Xu,09_Xus_19,model_00,4,hc_rHead,-0.040329682,-0.062220934,86.11262985
9,09_Xu,09_Xus_20,model_00,4,hc_rHead,0.010653706,-0.004475785,66.37375513
9,09_Xu,09_Xus_21,model_00,4,hc_rHead,-0.083945593,-0.31197298,21.65898618
9,09_Xu,09_Xus_22,model_00,4,hc_rHead,-0.048011899,-0.062936066,81.16654954
9,09_Xu,09_Xus_23,model_00,4,hc_rHead,-0.04776756,-0.113770071,93.74269006
9,09_Xu,09_Xus_24,model_00,4,hc_rHead,0.007461007,-0.030896218,76.17309698
9,09_Xu,09_Xus_01,model_00,5,hc_rBody,-0.007265264,-0.037596986,100
9,09_Xu,09_Xus_02,model_00,5,hc_rBody,0.00880048,0.022003484,99.36936937
9,09_Xu,09_Xus_03,model_00,5,hc_rBody,-0.025684432,-0.00181709,92.53567508
9,09_Xu,09_Xus_04,model_00,5,hc_rBody,0.021895241,-0.007544985,98.67330017
9,09_Xu,09_Xus_05,model_00,5,hc_rBody,-0.015082936,-0.059401282,100
9,09_Xu,09_Xus_06,model_00,5,hc_rBody,-0.013394578,-0.007652218,100
9,09_Xu,09_Xus_07,model_00,5,hc_rBody,0.01859958,0.015628256,100
9,09_Xu,09_Xus_08,model_00,5,hc_rBody,0.010303196,0.011061697,100
9,09_Xu,09_Xus_09,model_00,5,hc_rBody,-0.033734565,-0.048587612,92.039801
9,09_Xu,09_Xus_10,model_00,5,hc_rBody,-0.005197655,-0.062692264,100
9,09_Xu,09_Xus_11,model_00,5,hc_rBody,-0.032658493,-0.030610592,95.69471624
9,09_Xu,09_Xus_12,model_00,5,hc_rBody,0.01419064,-0.054573681,100
9,09_Xu,09_Xus_13,model_00,5,hc_rBody,-0.023082989,-0.01763169,100
9,09_Xu,09_Xus_14,model_00,5,hc_rBody,-0.029150137,-0.011766523,100
9,09_Xu,09_Xus_15,model_00,5,hc_rBody,-0.013220456,-0.02908968,82.9566855
9,09_Xu,09_Xus_16,model_00,5,hc_rBody,0.004022431,0.006806006,97.71293375
9,09_Xu,09_Xus_17,model_00,5,hc_rBody,0.01188122,0.011234385,99.57044674
9,09_Xu,09_Xus_18,model_00,5,hc_rBody,-0.025478724,-0.002761505,100
9,09_Xu,09_Xus_19,model_00,5,hc_rBody,1.73E-05,-0.028378948,100
9,09_Xu,09_Xus_20,model_00,5,hc_rBody,0.023870375,0.011876748,92.15859031
9,09_Xu,09_Xus_21,model_00,5,hc_rBody,-0.029607021,-0.101327902,99.69356486
9,09_Xu,09_Xus_22,model_00,5,hc_rBody,-0.024879217,-0.039253335,100
9,09_Xu,09_Xus_23,model_00,5,hc_rBody,-0.03321098,-0.047867136,100
9,09_Xu,09_Xus_24,model_00,5,hc_rBody,0.022648056,-0.001645267,91.45299145
9,09_Xu,09_Xus_01,model_00,6,hc_rTail,-0.008214839,-0.024147192,100
9,09_Xu,09_Xus_02,model_00,6,hc_rTail,0.005910117,0.003597128,100
9,09_Xu,09_Xus_03,model_00,6,hc_rTail,-0.023432687,-0.016725982,100
9,09_Xu,09_Xus_04,model_00,6,hc_rTail,0.015812201,-0.011182642,100
9,09_Xu,09_Xus_05,model_00,6,hc_rTail,0.007758592,-0.030150028,100
9,09_Xu,09_Xus_06,model_00,6,hc_rTail,0.003497606,0.003578646,100
9,09_Xu,09_Xus_07,model_00,6,hc_rTail,0.019241994,0.006065826,100
9,09_Xu,09_Xus_08,model_00,6,hc_rTail,-0.017931397,-0.023253491,100
9,09_Xu,09_Xus_09,model_00,6,hc_rTail,-0.008117986,0.002431559,100
9,09_Xu,09_Xus_10,model_00,6,hc_rTail,-0.02320765,-0.035060486,100
9,09_Xu,09_Xus_11,model_00,6,hc_rTail,-0.005428326,0.013408646,100
9,09_Xu,09_Xus_12,model_00,6,hc_rTail,0.013072691,-0.015808418,100
9,09_Xu,09_Xus_13,model_00,6,hc_rTail,-0.00240273,-0.017750601,100
9,09_Xu,09_Xus_14,model_00,6,hc_rTail,-0.031831558,-0.012459312,100
9,09_Xu,09_Xus_15,model_00,6,hc_rTail,-0.003402719,-0.009131025,100
9,09_Xu,09_Xus_16,model_00,6,hc_rTail,0.010139166,-0.00578043,100
9,09_Xu,09_Xus_17,model_00,6,hc_rTail,0.005080665,0.004347316,100
9,09_Xu,09_Xus_18,model_00,6,hc_rTail,-0.030965532,0.004004692,100
9,09_Xu,09_Xus_19,model_00,6,hc_rTail,0.013824274,-0.016210517,100
9,09_Xu,09_Xus_20,model_00,6,hc_rTail,0.013477313,0.011269056,100
9,09_Xu,09_Xus_21,model_00,6,hc_rTail,0.000155367,-0.042810165,100
9,09_Xu,09_Xus_22,model_00,6,hc_rTail,-0.007761645,-0.019849184,100
9,09_Xu,09_Xus_23,model_00,6,hc_rTail,-0.007707623,-0.025946935,100
9,09_Xu,09_Xus_24,model_00,6,hc_rTail,0.003114829,-0.005056886,100
9,09_Xu,09_Xus_01,model_00,7,hc_lHead,-0.010372068,-0.067257978,91.51873767
9,09_Xu,09_Xus_02,model_00,7,hc_lHead,-0.01272058,-0.012468795,68.59448554
9,09_Xu,09_Xus_03,model_00,7,hc_lHead,-0.012851419,-0.046116463,23.48866499
9,09_Xu,09_Xus_04,model_00,7,hc_lHead,0.056591944,0.007258824,10.58201058
9,09_Xu,09_Xus_05,model_00,7,hc_lHead,-0.037086593,-0.04837049,96.5970611
9,09_Xu,09_Xus_06,model_00,7,hc_lHead,-0.052349017,-0.045602173,71.82741117
9,09_Xu,09_Xus_07,model_00,7,hc_lHead,0.024003461,0.04933488,65.42553191
9,09_Xu,09_Xus_08,model_00,7,hc_lHead,0.009927445,0.014170579,62.03703704
9,09_Xu,09_Xus_09,model_00,7,hc_lHead,-0.021130989,-0.033605706,5.863708399
9,09_Xu,09_Xus_10,model_00,7,hc_lHead,0.001983591,-0.111033159,55.97709377
9,09_Xu,09_Xus_11,model_00,7,hc_lHead,-0.053331753,-0.018807657,12.25546605
9,09_Xu,09_Xus_12,model_00,7,hc_lHead,0.032100672,-0.121381665,37.26618705
9,09_Xu,09_Xus_13,model_00,7,hc_lHead,-0.003522362,-0.060996738,79.44492628
9,09_Xu,09_Xus_14,model_00,7,hc_lHead,-0.029902278,0.006049542,86.29139073
9,09_Xu,09_Xus_15,model_00,7,hc_lHead,0.003373031,-0.036985354,41.41610087
9,09_Xu,09_Xus_16,model_00,7,hc_lHead,-0.020839299,0.01869551,35.11837655
9,09_Xu,09_Xus_17,model_00,7,hc_lHead,0.040299251,0.025394917,44.50587422
9,09_Xu,09_Xus_18,model_00,7,hc_lHead,-0.042346878,-0.012551621,47.56918474
9,09_Xu,09_Xus_19,model_00,7,hc_lHead,-0.041852319,-0.074179712,93.40101523
9,09_Xu,09_Xus_20,model_00,7,hc_lHead,0.011110579,0.025115138,48.60864417
9,09_Xu,09_Xus_21,model_00,7,hc_lHead,-0.015691591,-0.342111262,24.83108108
9,09_Xu,09_Xus_22,model_00,7,hc_lHead,-0.055503586,-0.083250196,70.29548989
9,09_Xu,09_Xus_23,model_00,7,hc_lHead,-0.057854104,-0.098201816,78.71927555
9,09_Xu,09_Xus_24,model_00,7,hc_lHead,0.003459322,0.004384428,92.01655825
9,09_Xu,09_Xus_01,model_00,8,hc_lBody,0.002441063,-0.020680662,99.62732919
9,09_Xu,09_Xus_02,model_00,8,hc_lBody,0.007972017,0.004985911,97.9966611
9,09_Xu,09_Xus_03,model_00,8,hc_lBody,-0.015260034,-0.028137392,85.29100529
9,09_Xu,09_Xus_04,model_00,8,hc_lBody,0.024106383,0.012221462,87.92971734
9,09_Xu,09_Xus_05,model_00,8,hc_lBody,-0.015484931,-0.05080345,99.81718464
9,09_Xu,09_Xus_06,model_00,8,hc_lBody,-0.015504043,0.006273467,98.05555556
9,09_Xu,09_Xus_07,model_00,8,hc_lBody,0.018173085,0.006044026,100
9,09_Xu,09_Xus_08,model_00,8,hc_lBody,-0.00190602,0.013213898,99.91371872
9,09_Xu,09_Xus_09,model_00,8,hc_lBody,-0.003146562,-0.018978222,90.52173913
9,09_Xu,09_Xus_10,model_00,8,hc_lBody,-0.016172616,-0.075223439,100
9,09_Xu,09_Xus_11,model_00,8,hc_lBody,-0.033210089,0.019138525,95.74468085
9,09_Xu,09_Xus_12,model_00,8,hc_lBody,0.018904881,-0.038922919,99.44444444
9,09_Xu,09_Xus_13,model_00,8,hc_lBody,-0.006283064,-0.021018305,100
9,09_Xu,09_Xus_14,model_00,8,hc_lBody,-0.020395966,-0.008917371,98.7535954
9,09_Xu,09_Xus_15,model_00,8,hc_lBody,-0.016400453,-0.020197422,92.98724954
9,09_Xu,09_Xus_16,model_00,8,hc_lBody,0.000487638,0.001386293,99.89847716
9,09_Xu,09_Xus_17,model_00,8,hc_lBody,-0.003799127,0.00948653,91.96567863
9,09_Xu,09_Xus_18,model_00,8,hc_lBody,-0.037720683,-0.009479711,94.61756374
9,09_Xu,09_Xus_19,model_00,8,hc_lBody,-0.007406709,-0.01853751,100
9,09_Xu,09_Xus_20,model_00,8,hc_lBody,0.012092985,0.016679668,95.06517691
9,09_Xu,09_Xus_21,model_00,8,hc_lBody,-0.000507686,-0.106903939,97.96460177
9,09_Xu,09_Xus_22,model_00,8,hc_lBody,-0.024662672,-0.054928214,100
9,09_Xu,09_Xus_23,model_00,8,hc_lBody,-0.043665964,-0.062197565,100
9,09_Xu,09_Xus_24,model_00,8,hc_lBody,0.006494755,-0.022402402,94.22135162
9,09_Xu,09_Xus_01,model_00,9,hc_lTail,-0.009180125,-0.030454628,100
9,09_Xu,09_Xus_02,model_00,9,hc_lTail,0.008872173,0.022378982,100
9,09_Xu,09_Xus_03,model_00,9,hc_lTail,-0.019366531,0.001866483,100
9,09_Xu,09_Xus_04,model_00,9,hc_lTail,0.028590628,0.007260796,100
9,09_Xu,09_Xus_05,model_00,9,hc_lTail,-0.008310336,-0.037534225,100
9,09_Xu,09_Xus_06,model_00,9,hc_lTail,-0.011889873,0.007064273,100
9,09_Xu,09_Xus_07,model_00,9,hc_lTail,0.006044801,0.01657768,100
9,09_Xu,09_Xus_08,model_00,9,hc_lTail,0.018482888,0.014200089,100
9,09_Xu,09_Xus_09,model_00,9,hc_lTail,-0.002301742,0.007789493,100
9,09_Xu,09_Xus_10,model_00,9,hc_lTail,0.00694542,-0.012714453,100
9,09_Xu,09_Xus_11,model_00,9,hc_lTail,0.00241116,0.005406416,100
9,09_Xu,09_Xus_12,model_00,9,hc_lTail,0.054871573,-0.005175245,100
9,09_Xu,09_Xus_13,model_00,9,hc_lTail,-0.010597414,-0.025336571,100
9,09_Xu,09_Xus_14,model_00,9,hc_lTail,-0.029264836,-0.000236907,100
9,09_Xu,09_Xus_15,model_00,9,hc_lTail,-0.019799736,-0.018865457,100
9,09_Xu,09_Xus_16,model_00,9,hc_lTail,0.004861374,-0.006200875,100
9,09_Xu,09_Xus_17,model_00,9,hc_lTail,-0.008221981,0.012428176,100
9,09_Xu,09_Xus_18,model_00,9,hc_lTail,-0.039897865,0.010584978,100
9,09_Xu,09_Xus_19,model_00,9,hc_lTail,0.017580514,-0.008009924,100
9,09_Xu,09_Xus_20,model_00,9,hc_lTail,0.001143695,-0.008629143,100
9,09_Xu,09_Xus_21,model_00,9,hc_lTail,-0.001471614,-0.02667225,100
9,09_Xu,09_Xus_22,model_00,9,hc_lTail,-0.040252003,-0.046576276,100
9,09_Xu,09_Xus_23,model_00,9,hc_lTail,-0.013922594,-0.038563753,100
9,09_Xu,09_Xus_24,model_00,9,hc_lTail,0.012454166,-0.007283362,100
10,10_Big-TNT,10_Big-TNTs_15001,model_00,1,ch12,0.02642877,0.024863672,100
10,10_Big-TNT,10_Big-TNTs_15002,model_00,1,ch12,0.061814517,0.04680251,99.29328622
10,10_Big-TNT,10_Big-TNTs_15003,model_00,1,ch12,0.014567288,0.013991396,98.33333333
10,10_Big-TNT,10_Big-TNTs_15005,model_00,1,ch12,-0.088221467,-0.001811889,94.23076923
10,10_Big-TNT,10_Big-TNTs_15006,model_00,1,ch12,0.032568737,-0.038559641,77.16535433
10,10_Big-TNT,10_Big-TNTs_15007,model_00,1,ch12,-0.010902768,-0.061896225,78.5467128
10,10_Big-TNT,10_Big-TNTs_15008,model_00,1,ch12,-0.011429879,0.098006826,74.09836066
10,10_Big-TNT,10_Big-TNTs_15009,model_00,1,ch12,-0.035011847,0.020052705,86.09022556
10,10_Big-TNT,10_Big-TNTs_15010,model_00,1,ch12,-0.071301151,-0.020862924,73.96694215
10,10_Big-TNT,10_Big-TNTs_15011,model_00,1,ch12,0.103423719,0.068340251,71.75324675
10,10_Big-TNT,10_Big-TNTs_15012,model_00,1,ch12,-0.003928103,-0.054779717,100
10,10_Big-TNT,10_Big-TNTs_15013,model_00,1,ch12,-0.016262167,-0.02766236,73.74100719
10,10_Big-TNT,10_Big-TNTs_15014,model_00,1,ch12,-0.012689578,-0.044248308,100
10,10_Big-TNT,10_Big-TNTs_15015,model_00,1,ch12,-0.042375679,-0.010446323,97.26027397
10,10_Big-TNT,10_Big-TNTs_15016,model_00,1,ch12,-0.079414885,-0.080550446,95.6043956
10,10_Big-TNT,10_Big-TNTs_15017,model_00,1,ch12,-0.093602808,-0.023457779,99.00990099
10,10_Big-TNT,10_Big-TNTs_15018,model_00,1,ch12,-0.003034037,0.01914533,97.65100671
10,10_Big-TNT,10_Big-TNTs_15019,model_00,1,ch12,0.022171955,0.0048699,68.85245902
10,10_Big-TNT,10_Big-TNTs_15020,model_00,1,ch12,-0.025907372,-0.033828213,100
10,10_Big-TNT,10_Big-TNTs_15021,model_00,1,ch12,-0.024962759,-0.045072459,87.93103448
10,10_Big-TNT,10_Big-TNTs_15022,model_00,1,ch12,0.030415574,0.091475345,70.73170732
10,10_Big-TNT,10_Big-TNTs_15023,model_00,1,ch12,0.052181316,0.031973226,99.71671388
10,10_Big-TNT,10_Big-TNTs_15024,model_00,1,ch12,-0.026230116,-0.05015466,77.3381295
10,10_Big-TNT,10_Big-TNTs_15025,model_00,1,ch12,-0.009655946,-0.016231006,97.16713881
10,10_Big-TNT,10_Big-TNTs_15026,model_00,1,ch12,-0.006474156,-0.03892636,99.70930233
10,10_Big-TNT,10_Big-TNTs_15027,model_00,1,ch12,-0.01805398,-0.012887022,72.95597484
10,10_Big-TNT,10_Big-TNTs_15028,model_00,1,ch12,0.124105256,0.063814679,48
10,10_Big-TNT,10_Big-TNTs_15030,model_00,1,ch12,-0.03822016,-0.005494165,81.29770992
10,10_Big-TNT,10_Big-TNTs_15034,model_00,1,ch12,0.025082712,0.041981098,85.51236749
10,10_Big-TNT,10_Big-TNTs_15036,model_00,1,ch12,0.045114547,0.044560847,100
10,10_Big-TNT,10_Big-TNTs_15037,model_00,1,ch12,-0.002134156,0.019560449,95.43568465
10,10_Big-TNT,10_Big-TNTs_15038,model_00,1,ch12,0.020506809,0.042203824,90.69767442
10,10_Big-TNT,10_Big-TNTs_15039,model_00,1,ch12,-0.028086345,-0.102052308,91.97324415
10,10_Big-TNT,10_Big-TNTs_15040,model_00,1,ch12,-0.006494833,-0.008660299,100
10,10_Big-TNT,10_Big-TNTs_15041,model_00,1,ch12,0.107753404,-0.217220195,56.81818182
10,10_Big-TNT,10_Big-TNTs_15042,model_00,1,ch12,0.009695769,0.050479407,71.28027682
10,10_Big-TNT,10_Big-TNTs_15043,model_00,1,ch12,-0.06579614,-0.015031786,86.31921824
10,10_Big-TNT,10_Big-TNTs_15044,model_00,1,ch12,-0.103504261,-0.04638248,81.10749186
10,10_Big-TNT,10_Big-TNTs_15045,model_00,1,ch12,0.001737791,-0.033488499,100
10,10_Big-TNT,10_Big-TNTs_15046,model_00,1,ch12,0.01096175,0.002856645,98.43137255
10,10_Big-TNT,10_Big-TNTs_15047,model_00,1,ch12,0.063853356,2.14E-02,90.75907591
10,10_Big-TNT,10_Big-TNTs_15048,model_00,1,ch12,0.011094924,0.038636515,71.1409396
10,10_Big-TNT,10_Big-TNTs_15049,model_00,1,ch12,-0.027754332,-0.050161794,99.21568627
10,10_Big-TNT,10_Big-TNTs_15051,model_00,1,ch12,-0.007175283,-0.047159687,100
10,10_Big-TNT,10_Big-TNTs_15052,model_00,1,ch12,-0.046401541,-0.031305518,100
10,10_Big-TNT,10_Big-TNTs_15053,model_00,1,ch12,0.006013362,-0.107715942,85.43307087
10,10_Big-TNT,10_Big-TNTs_15054,model_00,1,ch12,0.054399132,-0.025954986,82.2147651
10,10_Big-TNT,10_Big-TNTs_15055,model_00,1,ch12,-0.062192262,-0.08773788,100
10,10_Big-TNT,10_Big-TNTs_15056,model_00,1,ch12,-0.028645923,-0.048132814,100
10,10_Big-TNT,10_Big-TNTs_15057,model_00,1,ch12,0.04474623,0.091898075,94.57627119
10,10_Big-TNT,10_Big-TNTs_15058,model_00,1,ch12,-0.024257021,-0.02965661,100
10,10_Big-TNT,10_Big-TNTs_15059,model_00,1,ch12,0.023475051,0.040931627,99.609375
10,10_Big-TNT,10_Big-TNTs_15061,model_00,1,ch12,-0.020757199,0.012585511,95.0877193
10,10_Big-TNT,10_Big-TNTs_15063,model_00,1,ch12,-0.005236833,-0.073096172,94.28571429
10,10_Big-TNT,10_Big-TNTs_15064,model_00,1,ch12,-0.031923827,-0.04207318,78.69415808
10,10_Big-TNT,10_Big-TNTs_15065,model_00,1,ch12,-0.017045187,-0.023424875,97.75280899
10,10_Big-TNT,10_Big-TNTs_15066,model_00,1,ch12,-0.03399025,-0.042199479,98.05194805
10,10_Big-TNT,10_Big-TNTs_15067,model_00,1,ch12,-0.06666088,-0.088247889,73.99267399
10,10_Big-TNT,10_Big-TNTs_15068,model_00,1,ch12,-0.051998746,-0.043012192,98.84615385
10,10_Big-TNT,10_Big-TNTs_15069,model_00,1,ch12,-0.045118183,0.018805296,72.01492537
10,10_Big-TNT,10_Big-TNTs_15070,model_00,1,ch12,0.073205716,0.066724111,84
10,10_Big-TNT,10_Big-TNTs_15071,model_00,1,ch12,-0.018428163,-0.072661419,78.96678967
10,10_Big-TNT,10_Big-TNTs_15072,model_00,1,ch12,0.000912358,-0.05099591,97.60273973
10,10_Big-TNT,10_Big-TNTs_15073,model_00,1,ch12,0.048895606,0.030029001,98.42519685
